,fingerprint,lookup,recall1,recall5,recall10
254,1.3075001239776611,0.17550182342529297,False,False,False
255,0.1269993782043457,0.0009999275207519531,True,True,True
256,0.1269979476928711,0.0015022754669189453,False,False,False
257,0.1439964771270752,0.0009989738464355469,False,False,False
258,0.12700223922729492,0.001500844955444336,False,False,False
259,0.12749814987182617,0.0014989376068115234,False,False,True
260,0.12000083923339844,0.0009992122650146484,False,False,True
261,0.12800121307373047,0.0010013580322265625,False,False,False
262,0.11599946022033691,0.0010004043579101562,False,False,False
263,0.11949872970581055,0.0015010833740234375,False,False,False
264,0.1204996109008789,0.00099945068359375,True,True,True
265,0.12150216102600098,0.0010001659393310547,False,False,False
266,0.11799955368041992,0.001500844955444336,False,False,False
267,0.12199926376342773,0.0009987354278564453,False,False,False
268,0.11999988555908203,0.0014989376068115234,False,False,True
269,0.13299942016601562,0.0025005340576171875,False,False,False
270,0.12150192260742188,0.0024993419647216797,False,False,False
271,0.1350109577178955,0.0015077590942382812,False,False,False
272,0.12448763847351074,0.003000497817993164,False,False,False
273,0.13050055503845215,0.0029997825622558594,False,False,False
274,0.12600064277648926,0.002000570297241211,False,False,False
275,0.14699864387512207,0.0074999332427978516,False,True,True
276,0.13350200653076172,0.0039980411529541016,False,False,False
277,0.12900185585021973,0.003998994827270508,False,False,False
278,0.1275010108947754,0.0024988651275634766,False,False,False
279,0.1405014991760254,0.001998424530029297,False,False,False
280,0.13449811935424805,0.001500844955444336,False,False,False
281,0.15050053596496582,0.0015006065368652344,True,True,True
282,0.1315004825592041,0.0015010833740234375,False,False,False
283,0.13050007820129395,0.0009999275207519531,False,False,False
284,0.13500308990478516,0.0015001296997070312,False,False,False
285,0.12999653816223145,0.0015025138854980469,False,True,True
286,0.13649964332580566,0.0010001659393310547,False,False,False
287,0.131500244140625,0.0015010833740234375,False,False,True
288,0.13499999046325684,0.0014998912811279297,False,False,False
289,0.14249825477600098,0.0774993896484375,True,True,True
290,0.12649965286254883,0.0015003681182861328,False,False,False
291,0.13900256156921387,0.0010006427764892578,False,False,False
292,0.12199759483337402,0.0009999275207519531,True,True,True
293,0.11699962615966797,0.0010001659393310547,False,False,True
294,0.12150096893310547,0.0009996891021728516,False,False,False
295,0.13750147819519043,0.0019996166229248047,False,False,False
296,0.12649822235107422,0.0009999275207519531,False,True,True
297,0.13200116157531738,0.0009992122650146484,True,True,True
298,0.13450002670288086,0.0020017623901367188,False,False,False
299,0.1204993724822998,0.0010001659393310547,False,False,False
300,0.12400126457214355,0.0009999275207519531,False,False,False
301,0.1184992790222168,0.0010001659393310547,False,True,True
302,0.12199950218200684,0.0015001296997070312,False,False,False
303,0.1315007209777832,0.0009992122650146484,False,False,False
304,0.13100051879882812,0.0009989738464355469,False,False,True
305,0.1269989013671875,0.0014996528625488281,False,True,True
306,0.12350010871887207,0.0010004043579101562,False,False,False
307,0.12100052833557129,0.0009999275207519531,False,False,False
308,0.12749958038330078,0.002000093460083008,True,True,True
309,0.1320044994354248,0.00099945068359375,False,True,True
310,0.13400053977966309,0.0010001659393310547,False,False,True
311,0.12550044059753418,0.0010004043579101562,False,False,False
312,0.13450074195861816,0.001499176025390625,False,False,False
313,0.1230015754699707,0.0014996528625488281,False,False,False
314,0.12799835205078125,0.0009992122650146484,False,False,False
315,0.12399840354919434,0.0010001659393310547,False,False,False
316,0.12149906158447266,0.0010008811950683594,False,False,False
317,0.12149977684020996,0.0015037059783935547,False,True,True
318,0.13399815559387207,0.0010004043579101562,False,False,False
319,0.13300037384033203,0.0010004043579101562,False,True,True
320,0.13450026512145996,0.001001596450805664,False,False,False
321,0.1249992847442627,0.0019996166229248047,False,False,False
322,0.13199973106384277,0.0009989738464355469,False,True,True
323,0.1374983787536621,0.0009999275207519531,True,True,True
324,0.13650107383728027,0.005499124526977539,False,False,False
325,0.1335000991821289,0.005999088287353516,False,False,False
326,0.13750147819519043,0.0029993057250976562,False,False,False
327,0.13000106811523438,0.002998828887939453,False,False,True
328,0.13500022888183594,0.005499362945556641,False,False,False
329,0.1470015048980713,0.004498720169067383,False,False,False
330,0.15349912643432617,0.005501747131347656,False,True,True
331,0.14549922943115234,0.06250190734863281,False,False,False
332,0.15699982643127441,0.0009999275207519531,False,False,False
333,0.12050127983093262,0.00099945068359375,False,False,False
334,0.12649989128112793,0.0010008811950683594,False,False,False
335,0.11950182914733887,0.0009996891021728516,True,True,True
336,0.11699819564819336,0.0010006427764892578,False,True,True
337,0.13050007820129395,0.001001119613647461,False,False,False
338,0.12299942970275879,0.0009987354278564453,True,True,True
339,0.13250398635864258,0.0010113716125488281,False,True,True
340,0.12799572944641113,0.0014998912811279297,False,False,True
341,0.12199878692626953,0.0014986991882324219,False,True,True
342,0.12099862098693848,0.0009989738464355469,False,False,False
343,0.12050008773803711,0.0009982585906982422,False,False,True
344,0.11800098419189453,0.0014986991882324219,False,False,False
345,0.12149834632873535,0.0009999275207519531,False,False,False
346,0.1289994716644287,0.001001119613647461,False,False,False
347,0.12649965286254883,0.001501321792602539,True,True,True
348,0.12399959564208984,0.0009970664978027344,False,True,True
349,0.13849997520446777,0.0015027523040771484,False,False,False
350,0.12199854850769043,0.001501321792602539,False,False,True
351,0.1230001449584961,0.0015015602111816406,False,False,False
352,0.12549972534179688,0.0009982585906982422,True,True,True
353,0.13949990272521973,0.0009999275207519531,False,False,False
