,fingerprint,lookup,recall1,recall5,recall10
142,0.053499698638916016,0.023499488830566406,False,False,False
143,0.02550029754638672,0.007500410079956055,False,False,False
144,0.025499582290649414,0.006499052047729492,False,False,False
145,0.025500774383544922,0.008501291275024414,False,False,True
146,0.026499271392822266,0.008996009826660156,True,True,True
147,0.027002573013305664,0.00950002670288086,False,False,False
148,0.03150224685668945,0.009001731872558594,False,False,False
149,0.028499603271484375,0.011997699737548828,False,False,False
150,0.026000261306762695,0.09849953651428223,True,True,True
151,0.025500774383544922,0.008498430252075195,False,False,False
152,0.025001049041748047,0.007500171661376953,False,False,False
153,0.02499985694885254,0.013998985290527344,False,False,False
154,0.024499893188476562,0.0074999332427978516,False,False,False
155,0.02500009536743164,0.0070002079010009766,False,False,False
156,0.02499985694885254,0.00899958610534668,False,False,False
157,0.02249765396118164,0.008000850677490234,False,False,False
158,0.026500701904296875,0.008500814437866211,False,False,False
159,0.025499820709228516,0.008003473281860352,False,False,False
160,0.02549576759338379,0.009499311447143555,False,False,False
161,0.02700018882751465,0.007000446319580078,False,False,False
162,0.026000499725341797,0.04649996757507324,False,False,False
163,0.0260007381439209,0.006002187728881836,True,True,True
164,0.025998830795288086,0.007001161575317383,False,False,False
165,0.02599954605102539,0.007001399993896484,False,False,False
166,0.027498245239257812,0.008000612258911133,False,False,False
167,0.02549910545349121,0.0065000057220458984,False,False,False
168,0.02700066566467285,0.008499860763549805,False,False,False
169,0.02550053596496582,0.007499217987060547,False,False,False
170,0.026000499725341797,0.006999492645263672,False,False,False
171,0.026500940322875977,0.0074994564056396484,False,False,False
172,0.025500059127807617,0.00749969482421875,False,False,False
173,0.0260012149810791,0.006999015808105469,True,True,True
174,0.026000261306762695,0.009000301361083984,False,False,False
175,0.02500009536743164,0.008000850677490234,True,True,True
176,0.02649974822998047,0.005999326705932617,False,False,True
177,0.02500128746032715,0.007999897003173828,False,False,False
178,0.02450275421142578,0.00749969482421875,False,True,True
179,0.026000261306762695,0.0074999332427978516,True,True,True
180,0.025000333786010742,0.007500410079956055,False,False,False
181,0.025998830795288086,0.006499767303466797,True,True,True
182,0.025499343872070312,0.0074994564056396484,False,False,False
183,0.024501800537109375,0.008498907089233398,False,False,False
184,0.025499582290649414,0.007500648498535156,False,False,False
185,0.024999380111694336,0.005999565124511719,False,True,True
186,0.02550053596496582,0.006500244140625,False,False,False
187,0.024500370025634766,0.006999492645263672,False,False,False
188,0.025499582290649414,0.008998394012451172,False,False,False
189,0.024499893188476562,0.007500171661376953,True,True,True
190,0.02450084686279297,0.006499052047729492,False,False,False
191,0.025499820709228516,0.012999296188354492,False,False,False
192,0.025500774383544922,0.011500120162963867,False,False,False
193,0.02500605583190918,0.009992122650146484,False,False,False
194,0.025500774383544922,0.009000778198242188,False,False,False
195,0.02499985694885254,0.007999897003173828,False,False,False
196,0.025001049041748047,0.0065000057220458984,False,False,False
197,0.02700042724609375,0.005999088287353516,False,False,False
198,0.026000261306762695,0.006999492645263672,False,False,False
199,0.025500774383544922,0.011000394821166992,False,False,False
200,0.02450084686279297,0.006498098373413086,False,False,False
201,0.02599954605102539,0.006500720977783203,False,False,False
202,0.02500009536743164,0.0065004825592041016,False,False,False
203,0.0260009765625,0.009500265121459961,False,False,False
204,0.025000572204589844,0.008497953414916992,False,False,False
205,0.026501178741455078,0.00599980354309082,False,False,False
206,0.026000499725341797,0.007500648498535156,False,False,False
207,0.02550029754638672,0.0069997310638427734,False,False,False
208,0.025499343872070312,0.006499052047729492,False,False,False
209,0.02449941635131836,0.009499311447143555,False,False,False
210,0.025500059127807617,0.00700068473815918,False,False,False
211,0.025498390197753906,0.006501197814941406,False,False,False
212,0.025000333786010742,0.010999202728271484,False,False,False
213,0.0260007381439209,0.00699925422668457,False,False,False
214,0.025501489639282227,0.0065004825592041016,False,False,False
215,0.024500370025634766,0.008501052856445312,False,False,False
216,0.029001474380493164,0.008499860763549805,False,False,False
217,0.025000810623168945,0.006000995635986328,True,True,True
218,0.024999380111694336,0.008500099182128906,True,True,True
219,0.027001142501831055,0.007998943328857422,False,False,False
220,0.024502277374267578,0.019498586654663086,True,True,True
221,0.025501728057861328,0.006996631622314453,False,False,False
222,0.02500128746032715,0.006497621536254883,False,False,False
223,0.024999380111694336,0.0070002079010009766,False,False,False
224,0.024500608444213867,0.005500078201293945,False,False,False
225,0.025000333786010742,0.010999441146850586,False,False,False
226,0.025501012802124023,0.007999181747436523,False,False,False
227,0.02550029754638672,0.006499290466308594,True,True,True
228,0.024999618530273438,0.006500244140625,False,False,False
229,0.025501489639282227,0.01849842071533203,False,False,False
230,0.024500608444213867,0.0065000057220458984,False,False,False
231,0.025499820709228516,0.007500171661376953,False,False,False
232,0.02450084686279297,0.006499052047729492,False,False,False
233,0.02550029754638672,0.006500244140625,False,False,True
234,0.025000333786010742,0.012499570846557617,False,False,False
235,0.025001049041748047,0.007500410079956055,False,False,False
236,0.02849888801574707,0.00599980354309082,False,False,False
237,0.026999473571777344,0.0074999332427978516,False,False,False
238,0.025499820709228516,0.005999088287353516,True,True,True
239,0.025002479553222656,0.005999088287353516,False,False,False
240,0.02550053596496582,0.008999824523925781,False,False,False
241,0.024999380111694336,0.0060007572174072266,False,False,False
