,fingerprint,lookup,recall1,recall5,recall10
142,0.28549957275390625,0.0149993896484375,False,False,False
143,0.1465001106262207,0.0024983882904052734,False,True,True
144,0.13250088691711426,0.003499746322631836,True,True,True
145,0.1770005226135254,0.03799939155578613,True,True,True
146,0.14150047302246094,0.002498149871826172,False,False,False
147,0.14300012588500977,0.001999378204345703,False,False,True
148,0.14350080490112305,0.001500844955444336,False,False,True
149,0.12800192832946777,0.004001140594482422,True,True,True
150,0.17099809646606445,0.0014998912811279297,False,False,False
151,0.13649916648864746,0.003501415252685547,False,False,False
152,0.14600157737731934,0.002999544143676758,False,False,False
153,0.1270003318786621,0.002000570297241211,False,False,False
154,0.12599992752075195,0.0015001296997070312,False,False,True
155,0.15800070762634277,0.0025081634521484375,False,False,False
156,0.14999961853027344,0.0015001296997070312,False,True,True
157,0.12150192260742188,0.0034999847412109375,False,True,True
158,0.14550113677978516,0.005498647689819336,False,False,False
159,0.1340007781982422,0.005499362945556641,False,False,False
160,0.15200138092041016,0.005499362945556641,False,False,False
161,0.1379988193511963,0.03600144386291504,True,True,True
162,0.14899992942810059,0.00500178337097168,False,False,True
163,0.1399979591369629,0.0010001659393310547,False,True,True
164,0.12749934196472168,0.004500627517700195,False,False,False
165,0.12900018692016602,0.004499912261962891,False,True,True
166,0.12450003623962402,0.0009999275207519531,False,False,False
167,0.12399959564208984,0.0025000572204589844,False,False,False
168,0.12100100517272949,0.0025000572204589844,False,False,True
169,0.12550067901611328,0.0015006065368652344,False,False,False
170,0.13249921798706055,0.0014791488647460938,True,True,True
171,0.1360011100769043,0.0015001296997070312,False,False,False
172,0.1269993782043457,0.0009989738464355469,False,False,False
173,0.1269984245300293,0.0010001659393310547,False,False,False
174,0.12499666213989258,0.001001119613647461,False,False,False
175,0.12999868392944336,0.0014994144439697266,False,False,False
176,0.1314997673034668,0.0009999275207519531,False,True,True
177,0.14349865913391113,0.017499685287475586,False,True,True
178,0.14550089836120605,0.015500545501708984,False,False,False
179,0.1399998664855957,0.003499269485473633,False,False,False
180,0.15450286865234375,0.20249652862548828,False,False,False
181,0.12099838256835938,0.0009996891021728516,False,False,True
182,0.12149834632873535,0.0009984970092773438,False,False,False
183,0.11800074577331543,0.0009996891021728516,False,True,True
184,0.11549997329711914,0.0010001659393310547,False,False,False
185,0.1179969310760498,0.0009996891021728516,False,True,True
186,0.11799907684326172,0.0010001659393310547,True,True,True
187,0.12449932098388672,0.0009999275207519531,False,False,True
188,0.11600089073181152,0.0009999275207519531,False,False,False
189,0.11600065231323242,0.0009987354278564453,False,False,False
190,0.11999964714050293,0.001499176025390625,False,False,False
191,0.12150096893310547,0.0010001659393310547,False,False,False
192,0.11950016021728516,0.00099945068359375,False,True,True
193,0.11899948120117188,0.0009999275207519531,False,False,False
194,0.11949920654296875,0.0014998912811279297,False,True,True
195,0.12400269508361816,0.0010004043579101562,True,True,True
196,0.12850141525268555,0.003998517990112305,False,False,False
197,0.12550067901611328,0.0014994144439697266,False,True,True
198,0.1315000057220459,0.003000020980834961,False,False,True
199,0.12150001525878906,0.0015001296997070312,False,False,False
200,0.13249921798706055,0.0035004615783691406,False,False,False
201,0.13550233840942383,0.006499528884887695,False,True,True
202,0.13049912452697754,0.002999544143676758,False,False,False
203,0.12799978256225586,0.003000497817993164,False,False,True
204,0.127000093460083,0.0035011768341064453,False,False,False
205,0.1294999122619629,0.0035004615783691406,False,True,True
206,0.13099932670593262,0.003500699996948242,False,False,False
207,0.1419994831085205,0.06400060653686523,False,True,True
208,0.12150096893310547,0.0014998912811279297,True,True,True
209,0.12050056457519531,0.0015006065368652344,False,False,False
210,0.11999940872192383,0.0010004043579101562,True,True,True
211,0.12449955940246582,0.0015017986297607422,False,False,False
212,0.12000060081481934,0.0010006427764892578,True,True,True
213,0.11999988555908203,0.0009996891021728516,True,True,True
214,0.11700201034545898,0.0015020370483398438,True,True,True
215,0.1250002384185791,0.0010004043579101562,False,False,False
216,0.11950159072875977,0.0009999275207519531,False,False,False
217,0.11800050735473633,0.001499176025390625,False,False,False
218,0.11699938774108887,0.0010001659393310547,False,False,False
219,0.12449884414672852,0.001500844955444336,False,False,False
220,0.12549781799316406,0.00099945068359375,False,False,False
221,0.12149953842163086,0.00099945068359375,False,True,True
222,0.1250007152557373,0.0009989738464355469,True,True,True
223,0.1164999008178711,0.0010006427764892578,True,True,True
224,0.11600041389465332,0.0009999275207519531,False,False,False
225,0.11500096321105957,0.0009999275207519531,False,True,True
226,0.11750054359436035,0.0009989738464355469,True,True,True
227,0.11350011825561523,0.0009999275207519531,False,False,False
228,0.13249993324279785,0.0009996891021728516,False,False,False
229,0.12250018119812012,0.0014994144439697266,True,True,True
230,0.11800026893615723,0.00099945068359375,False,True,True
231,0.11799883842468262,0.0010013580322265625,False,False,False
232,0.11899995803833008,0.00099945068359375,False,False,False
233,0.12149930000305176,0.0009999275207519531,False,False,False
234,0.11850094795227051,0.0009999275207519531,False,False,False
235,0.11599993705749512,0.0010001659393310547,False,False,False
236,0.12100052833557129,0.0009987354278564453,False,True,True
237,0.12050008773803711,0.0010004043579101562,False,False,True
238,0.1165001392364502,0.0014996528625488281,False,False,False
239,0.11649966239929199,0.0015001296997070312,False,False,False
240,0.12750005722045898,0.002500295639038086,False,False,False
241,0.1249997615814209,0.003000020980834961,False,False,False
